ΟΔΟΣ,ΠΕΡΙΟΧΗ,Δ.Ο.Υ.
ΛΑΜΠΕΤΗΕΛΛΗΣ(ΠΡΩΗΝΚΑΛΑΤΖΑΚΟΥ),ΚΕΡΑΤΣΙΝΙ,Ε'ΠΕΙΡΑΙΑ
ΛΑΜΠΟΒΟΥ,ΑΘΗΝΩΝΛΙΟΣΙΩΝ,Α'ΑΘΗΝΩΝ
ΛΑΜΠΡΑΚΗ,ΕΚΑΛΗΣ,ΚΗΦΙΣΙΑΣ
ΛΑΜΠΡΑΚΗ,ΚΗΦΙΣΙΑΣ,ΚΗΦΙΣΙΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓ.,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΜΠΡΑΚΗΓΡΗΓ.,ΚΑΜΑΤΕΡΟΥ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΜΠΡΑΚΗΓΡΗΓ.(ΠΡΩΗΝΒΑΣΙΛΙΣΣΗΣΦΡΕΙΔΕΡΙΚΗΣ),ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΑΓΔΗΜΗΤΡ-ΣΥΝ-ΑΝΘΕΩΝ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΑΛΙΜΟΥ,ΠΑΛΑΙΟΥΦΑΛΗΡΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΑΜΑΡΟΥΣΙΟΥ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΑΡΓΥΡΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΔΡΟΣΙΑΣ,ΚΗΦΙΣΙΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΛΥΚΟΒΡΥΣΗΣ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΜΕΛΙΣΣΙΩΝ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΜΟΣΧΑΤΟΥ,ΜΟΣΧΑΤΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΝΗΡΑΚΛΕΙΟΥ,ΝΕΟΥΗΡΑΚΛΕΙΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΝΦΙΛ/ΦΕΙΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΠΕΡΑΜΑΤΟΣ,Ε'ΠΕΙΡΑΙΑ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΠΕΥΚΗΣ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΠΡΟΟΔΟΣ,ΑΧΑΡΝΩΝ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ,ΡΕΝΤΗ,ΜΟΣΧΑΤΟΥ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ(ΑΘΗΝΩΝ)1-85,2-92,263-295,260-368,ΝΕΑΠΟΛΗ-ΑΓΤΡΙΑΔΑ,ΝΙΚΑΙΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ(ΒΑΣΣΟΦΙΑΣ)1-ΤΕΛΟΣΚΑΙ2-158,ΠΕΙΡΑΙΑΣΚΕΝΤΡΟ,Α'ΠΕΙΡΑΙΑ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ(ΠΡΩΗΝΒΑΣΣΟΦΙΑΣ),ΤΑΥΡΟΥ,ΣΤ'ΑΘΗΝΩΝ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ(ΠΡΩΗΝΔΗΜΣΤΑΔΙΟΥ),ΚΑΛΛΙΘΕΑΣ,ΚΑΛΛΙΘΕΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ(ΠΡΩΗΝΗΦΑΙΣΤΟΥ),ΔΡΑΠΕΤΣΩΝΑ,Ε'ΠΕΙΡΑΙΑ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ(ΠΡΩΗΝΙΩΑΝΝΙΔΗΑ.),Ν.ΧΑΛΚΗΔΟΝΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ160-ΤΕΛΟΣ,ΠΕΙΡΑΙΑΣΚΕΝΤΡΟ,Γ'ΠΕΙΡΑΙΑ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥ87-261ΚΑΙ94-258,ΚΟΡΥΔΑΛΛΟΥ,ΝΙΚΑΙΑΣ
ΛΑΜΠΡΑΚΗΓΡΗΓΟΡΙΟΥΛΕΩΦ297-ΤΕΛΟΣΚΑΙ370-ΤΕΛΟΣ,ΚΕΡΑΤΣΙΝΙ,Ε'ΠΕΙΡΑΙΑ
ΛΑΜΠΡΙΝΗΣ,ΓΑΛΑΤΣΙΟΥ-ΛΑΜΠΡΙΝΗΣ,ΓΑΛΑΤΣΙΟΥ
ΛΑΜΠΡΟΠΟΥΛΟΥΑ,ΑΓΒΑΡΒΑΡΑΣ,ΝΙΚΑΙΑΣ
ΛΑΜΠΡΟΥ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΜΠΡΟΥΛΟΡ,ΠΕΙΡΑΙΑΧΑΤ/ΚΕΙΟ,Γ'ΠΕΙΡΑΙΑ
ΛΑΜΠΡΟΥΣΠΥΡ,ΚΠΑΤΗΣΙΩΝ,ΓΑΛΑΤΣΙΟΥ
ΛΑΜΠΡΟΥΣΠΥΡ,ΠΕΙΡΑΙΑΚΑΛΛΙΠΟΛΗ,Γ'ΠΕΙΡΑΙΑ
ΛΑΜΠΩΝΟΣ,ΠΡΟΜΠΟΝΑ,ΙΔ'ΑΘΗΝΩΝ
ΛΑΜΨΑ,ΓΗΡΟΚΟΜΕΙΟΥ,ΨΥΧΙΚΟΥ
ΛΑΜΨΑΚΟΥ,ΙΛΙΣΙΩΝ,ΙΒ'ΑΘΗΝΩΝ
ΛΑΜΨΑΚΟΥ,ΚΑΤΩΑΙΓΑΛΕΩ,ΑΙΓΑΛΕΩ
ΛΑΜΨΑΚΟΥ,ΚΕΡΑΤΣΙΝΙ,Ε'ΠΕΙΡΑΙΑ
ΛΑΜΨΑΚΟΥ,ΝΣΜΥΡΝΗΣ,ΝΕΑΣΣΜΥΡΝΗΣ
ΛΑΜΨΑΚΟΥ,ΝΕΑΣΙΩΝΙΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΜΨΑΚΟΥ,ΝΙΚΑΙΑΣ-ΑΣΠΡΑΧΩΜΑΤΑ,ΝΙΚΑΙΑΣ
ΛΑΜΨΑΚΟΥ,ΠΕΙΡΑΙΑΚΑΣΤΕΛΛΑ,Α'ΠΕΙΡΑΙΑ
ΛΑΜΨΑΝΗΣ,ΒΑΡΥΜΠΟΜΠΗ,ΑΧΑΡΝΩΝ
ΛΑΝΙΤΗ,ΑΝΩΚΥΨΕΛΗΣ,ΙΓ'ΑΘΗΝΩΝ
ΛΑΝΙΤΟΥ,ΠΕΡΑΜΑ,Ε'ΠΕΙΡΑΙΑ
ΛΑΝΤΖΑ,ΑΝΩΠΑΤΗΣΙΑ,ΙΔ'ΑΘΗΝΩΝ
ΛΑΟΔΑΜΑΝΤΟΣ,ΑΘΗΝΩΝ,Α'ΑΘΗΝΩΝ
ΛΑΟΔΙΚΕΙΑΣ,ΒΥΡΩΝΑ,ΒΥΡΩΝΑ
ΛΑΟΔΙΚΕΙΑΣ,ΝΠΕΝΤΕΛΗΣ,ΧΑΛΑΝΔΡΙΟΥ
ΛΑΟΔΙΚΕΙΑΣ,ΝΕΑΠΟΛΗ,ΑΧΑΡΝΩΝ
ΛΑΟΔΙΚΕΙΑΣ,ΝΙΚΑΙΑΣ,ΝΙΚΑΙΑΣ
ΛΑΟΔΙΚΕΙΑΣ,ΠΕΡΙΣΣΟΥ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΟΔΙΚΕΙΑΣ1-17ΚΑΙ2-ΤΕΛΟΣ,ΙΛΙΣΙΩΝ,ΙΒ'ΑΘΗΝΩΝ
ΛΑΟΔΙΚΕΙΑΣ19-ΤΕΛΟΣ,ΖΩΓΡΑΦΟΥ,ΙΒ'ΑΘΗΝΩΝ
ΛΑΟΚΟΝΤΟΣ,ΑΓΙΕΡΟΘΕΟΥ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΟΥ(ΠΛΑΤΕΙΑ),ΚΕΡΑΤΣΙΝΙ,Ε'ΠΕΙΡΑΙΑ
ΛΑΠΑΘΙΩΤΗ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΡΙΣΗΣ,ΑΓΑΝΑΡΓΥΡΩΝ-ΚΟΚΚΙΝΟΠ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΡΙΣΗΣ,ΑΓΔΗΜΗΤΡΙΟΥ-ΤΣΟΥΚΑΛΙ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΑΡΙΣΗΣ,ΑΙΓΑΛΕΩΙΕΡΑΠΟΛΗΣ,ΑΙΓΑΛΕΩ
ΛΑΡΙΣΗΣ,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΡΙΣΗΣ,ΑΡΓΥΡΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΡΙΣΗΣ,ΒΟΥΛΑΣ,ΓΛΥΦΑΔΑΣ
ΛΑΡΙΣΗΣ,ΓΗΡΟΚΟΜΕΙΟΥ,ΨΥΧΙΚΟΥ
ΛΑΡΙΣΗΣ,ΚΑΜΑΤΕΡΟΥ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΡΙΣΗΣ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΡΙΣΗΣ,ΚΟΡΥΔΑΛΛΟΥ,ΝΙΚΑΙΑΣ
ΛΑΡΙΣΗΣ,ΤΑΥΡΟΥ,ΣΤ'ΑΘΗΝΩΝ
ΛΑΡΙΣΗΣ,ΧΑΪΔΑΡΙΟΥ-ΓΡΗΓΟΡΟΥΣΑ,ΑΙΓΑΛΕΩ
ΛΑΡΙΣΗΣ(ΠΛΑΤΕΙΑ),ΠΑΛΑΙΟΜΕΝΙΔΙ,ΑΧΑΡΝΩΝ
ΛΑΡΙΣΣΗΣ,ΠΕΥΚΗΣ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΡΝΑΚΟΣ,ΑΓΔΗΜΗΤΡΙΟΥ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΑΡΝΑΚΟΣ,ΑΓ.ΑΝΝΑ,ΑΧΑΡΝΩΝ
ΛΑΡΝΑΚΟΣ,ΑΘΗΝΩΝΑΧΑΡΝΩΝ,ΙΓ'ΑΘΗΝΩΝ
ΛΑΡΝΑΚΟΣ,ΑΛΙΜΟΥ,ΠΑΛΑΙΟΥΦΑΛΗΡΟΥ
ΛΑΡΝΑΚΟΣ,ΑΜΑΡΟΥΣΙΟΥ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΡΝΑΚΟΣ,ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΑΡΝΑΚΟΣ,ΗΛΙΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΡΝΑΚΟΣ,ΚΕΝΤΡΟΑΙΓΑΛΕΩ,ΑΙΓΑΛΕΩ
ΛΑΡΝΑΚΟΣ,ΝΗΡΑΚΛΕΙΟΥ,ΝΕΟΥΗΡΑΚΛΕΙΟΥ
ΛΑΡΝΑΚΟΣ,ΝΦΙΛ/ΦΕΙΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΡΝΑΚΟΣ,ΠΑΠΑΓΟΥ,ΧΟΛΑΡΓΟΥ
ΛΑΡΝΑΚΟΣ,ΠΕΤΡΟΥΠΟΛΗΣ-ΜΙΧΕΛΗ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΡΝΑΚΟΣΗΠΕΥΚΟΥ,ΑΣΠΡΑΧΩΜΑΤΑ,Α'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΡΝΕΩΣ,ΠΕΡΙΣΣΟΥ,ΙΔ'ΑΘΗΝΩΝ
ΛΑΡΥΜΝΗΣ,ΑΘΗΝΩΝΑΚΠΛΑΤΩΝΟΣ,Α'ΑΘΗΝΩΝ
ΛΑΣΗΘΙΟΥ,ΛΥΚΟΤΡΥΠΑ,ΑΧΑΡΝΩΝ
ΛΑΣΗΘΙΟΥ,ΑΓΔΗΜΗΤΡΙΟΥ-ΚΟΨΑΧΕΙΛ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΑΣΗΘΙΟΥ,ΑΙΓΑΛΕΩ-ΛΙΟΥΜΗ,ΑΙΓΑΛΕΩ
ΛΑΣΗΘΙΟΥ,ΑΜΠΕΛΟΚΗΠΩΝ,ΙΒ'ΑΘΗΝΩΝ
ΛΑΣΗΘΙΟΥ,ΓΑΛΑΤΣΙΟΥ-ΚΡΗΤΙΚΑ,ΓΑΛΑΤΣΙΟΥ
ΛΑΣΗΘΙΟΥ,ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΑΣΗΘΙΟΥ,ΗΛΙΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΣΗΘΙΟΥ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΣΗΘΙΟΥ,ΜΙΧΕΛΗ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΣΗΘΙΟΥ,ΝΗΡΑΚΛΕΙΟΥ,ΝΕΟΥΗΡΑΚΛΕΙΟΥ
ΛΑΣΗΘΙΟΥ,ΝΦΙΛ/ΦΕΙΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΣΗΘΙΟΥ,ΠΕΙΡΑΙΑΚΑΣΤΕΛΛΑ,Α'ΠΕΙΡΑΙΑ
ΛΑΣΗΘΙΟΥ,ΧΑΪΔΑΡΙΟΥ-ΕΛΑΙΩΝ,ΑΙΓΑΛΕΩ
ΛΑΣΚΑΡΑΤΟΥ,ΑΜΑΡΟΥΣΙΟΥ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΣΚΑΡΑΤΟΥ,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΣΚΑΡΑΤΟΥ,ΗΛΙΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΣΚΑΡΑΤΟΥ,ΚΑΜΑΤΕΡΟΥ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΣΚΑΡΑΤΟΥ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΣΚΑΡΑΤΟΥ,ΚΥΠΡΙΑΔΟΥ,ΙΔ'ΑΘΗΝΩΝ
ΛΑΣΚΑΡΑΤΟΥ,ΛΕΥΚΑ-ΠΕΙΡΑΙΑ,Δ'ΠΕΙΡΑΙΑ
ΛΑΣΚΑΡΑΤΟΥ,ΠΑΛΑΤΙΑΝΗΣ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΣΚΑΡΑΤΟΥ,ΠΡΟΦΗΤΗΣΗΛΙΑΣ,ΑΧΑΡΝΩΝ
ΛΑΣΚΑΡΕΩΣ,ΑΘΗΝΩΝ,Δ'ΑΘΗΝΩΝ
ΛΑΣΚΑΡΕΩΣ,ΑΡΓΥΡΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΣΚΑΡΕΩΣ,ΑΣΠΡΑΧΩΜΑΤΑ,Α'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΣΚΑΡΕΩΣ,ΗΛΙΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΣΚΑΡΕΩΣ,ΝΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΣΚΑΡΗ,ΠΑΤΗΣΙΩΝ,ΓΑΛΑΤΣΙΟΥ
ΛΑΣΚΑΡΗΑΛ.,ΑΜΑΡΟΥΣΙΟΥ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΣΚΑΡΗΑΝΤΩΝΙΟΥΙΕΡ.,ΑΜΑΡΟΥΣΙΟΥ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΣΚΑΡΗΒ.,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΣΚΑΡΗΠΑΝΑΓ.(ΠΡΩΗΝΦΙΛΑΔΕΛΦΕΙΑΣ),ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΑΣΚΑΡΙΔΟΥ105-ΤΕΛΟΣΚΑΙ110-ΤΕΛΟΣ,ΚΑΛΛΙΘΕΑΣ,ΚΑΛΛΙΘΕΑΣ
ΛΑΣΚΑΡΙΔΟΥ1-103ΚΑΙ2-108,ΚΑΛΛΙΘΕΑΣ,ΚΑΛΛΙΘΕΑΣ
ΛΑΣΚΑΡΙΔΟΥΕΙΡΗΝΑΙΟΥ,ΓΗΡΟΚΟΜΕΙΟΥ,ΨΥΧΙΚΟΥ
ΛΑΣΚΟΥ,ΠΨΥΧΙΚΟΥ,ΨΥΧΙΚΟΥ
ΛΑΣΚΟΥ,ΠΑΠΑΓΟΥ,ΧΟΛΑΡΓΟΥ
ΛΑΣΚΟΥ,ΠΕΙΡΑΙΑΚΑΛΛΙΠΟΛΗ,Γ'ΠΕΙΡΑΙΑ
ΛΑΣΚΟΥΒΑΣ,ΠΑΓΚΡΑΤΙΟΥ,ΙΖ'ΑΘΗΝΩΝ
ΛΑΣΚΟΥΓ.,ΑΓ.ΑΝΝΑ-ΠΛΑΤΩΝΑΣ,ΑΧΑΡΝΩΝ
ΛΑΣΚΟΥΘ,ΧΑΛΑΝΔΡΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ
ΛΑΣΠΑΝΙΚ,ΑΘΗΝΩΝ,Δ'ΑΘΗΝΩΝ
ΛΑΣΣΑΝΗ,ΑΘΗΝΩΝΝΚΟΣΜΟΣ,ΙΖ'ΑΘΗΝΩΝ
ΛΑΣΣΑΝΗ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΣΣΑΝΗΓ.,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΤΑ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΤΑΔΙΟΝΥΣΙΟΥ1-5ΚΑΙ2-4,ΔΑΦΝΗΣ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΑΤΑΔΙΟΝΥΣΙΟΥ7-ΤΕΛΟΣΚΑΙ6-ΤΕΛΟΣ,ΑΘΗΝΩΝΑΓΙΩΑΝΝΗΣ,ΙΖ'ΑΘΗΝΩΝ
ΛΑΤΡΗ,ΓΗΡΟΚΟΜΕΙΟΥ,ΨΥΧΙΚΟΥ
ΛΑΤΩ,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΥΡΑΓΚΑΔΙΟΝΥΣΙΟΥ,ΑΘΗΝΩΝ,Α'ΑΘΗΝΩΝ
ΛΑΥΡΕΝΤΙΟΥΟΣΙΟΥ,ΑΡΓΥΡΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΑΥΡΕΝΤΙΟΥΟΣΙΟΥ,ΑΡΓΥΡΟΥΠΟΛΗΣ,ΠΑΛΑΙΟΥΦΑΛΗΡΟΥ
ΛΑΥΡΙΟΥ,ΛΥΚΟΤΡΥΠΑ,ΑΧΑΡΝΩΝ
ΛΑΥΡΙΟΥ,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΥΡΙΟΥ,ΚΕΝΤΡΟΠΕΡΙΣΤΕΡΙΟΥ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΥΡΙΟΥ,ΠΕΤΡΟΥΠΟΛΗΣ-ΠΑΝΟΡΑΜΑ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΥΡΙΟΥ2-ΤΕΛΟΣ(ΜΟΝΑΔΕΝΕΧΕΙ),ΑΛΣΟΥΠΟΛΗΣ,ΝΕΟΥΗΡΑΚΛΕΙΟΥ
ΛΑΧΑΝΑ,ΑΓΑΝΑΡΓΥΡΩΝ-ΑΓΠΑΡΑΣ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΑΧΑΝΑ,ΑΓΔΗΜΗΤΡΙΟΥ-ΜΟΝΑΣΤΗΡ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΑΧΑΝΑ,ΑΓΙΑΣΠΑΡΑΣΚΕΥΗΣ,ΧΟΛΑΡΓΟΥ
ΛΑΧΑΝΑ,ΚΟΡΥΔΑΛΛΟΥ,ΝΙΚΑΙΑΣ
ΛΑΧΑΝΑ,ΜΕΛΙΣΣΙΩΝ,ΑΜΑΡΟΥΣΙΟΥ
ΛΑΧΑΝΑ,ΝΦΙΛ/ΦΕΙΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΧΑΝΑ,Ν.ΗΡΑΚΛΕΙΟΥ,ΝΕΟΥΗΡΑΚΛΕΙΟΥ
ΛΑΧΑΝΑ,ΠΑΠΑΓΟΥ,ΧΟΛΑΡΓΟΥ
ΛΑΧΑΝΑ,ΠΕΡΙΣΤΕΡΙ,Α'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΑΧΑΝΑ,ΡΕΝΤΗ,ΜΟΣΧΑΤΟΥ
ΛΑΧΑΝΑ,ΧΑΛΑΝΔΡΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ
ΛΑΧΑΝΑ,ΚΥΨΕΛΗΣ,ΙΓ'ΑΘΗΝΩΝ
ΛΑΧΑΝΑ,ΝΕΑΣΙΩΝΙΑΣ,ΝΕΑΣΙΩΝΙΑΣ
ΛΑΧΗΤΟΣ,ΠΛΑΤΕΙΑΣΜΑΒΙΛΗ,ΨΥΧΙΚΟΥ
ΛΑΧΟΥΡΗ,ΑΘΗΝΩΝΝΚΟΣΜΟΣ,ΙΖ'ΑΘΗΝΩΝ
ΛΕΑΓΡΟΥ(ΠΡΩΗΝΑΜΥΡΑΝΤΟΥ)),ΑΘΗΝΩΝΓΟΥΒΑ,ΙΖ'ΑΘΗΝΩΝ
ΛΕΑΝΔΡΟΥ,ΑΘΗΝΩΝΚΟΛΟΚΥΝΘΟΥΣ,Α'ΑΘΗΝΩΝ
ΛΕΑΝΔΡΟΥ,ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΕΑΝΔΡΟΥ,ΜΕΓΑΛΑΣΧΙΝΑ,ΑΧΑΡΝΩΝ
ΛΕΒΑΔΕΙΑΣ,ΑΓΔΗΜΗΤΡΙΟΥ-ΑΣΥΡΜΑΤ,ΑΓΙΟΥΔΗΜΗΤΡΙΟΥ
ΛΕΒΑΔΕΙΑΣ,ΑΓ.ΦΑΝΟΥΡΙΟΥ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΕΒΑΔΕΙΑΣ,ΑΜΠΕΛΟΚΗΠΩΝ,ΙΒ'ΑΘΗΝΩΝ
ΛΕΒΑΔΕΙΑΣ,ΑΡΓΥΡΟΥΠΟΛΗΣ,ΗΛΙΟΥΠΟΛΗΣ
ΛΕΒΑΔΕΙΑΣ,ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ
ΛΕΒΑΔΕΙΑΣ,ΧΑΛΑΝΔΡΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ
ΛΕΒΑΔΕΙΑΣ87-ΤΕΛΟΣΚΑΙ82-ΤΕΛΟΣ,ΠΚΟΚΚΙΝΙΑ,Δ'ΠΕΙΡΑΙΑ
ΛΕΒΑΝΤΑΣ,ΜΟΝΟΜΑΤΙ,ΑΧΑΡΝΩΝ
ΛΕΒΑΝΤΑΣ,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΕΒΑΝΤΑΣ,ΒΥΡΩΝΑ,ΒΥΡΩΝΑ
ΛΕΒΕΔΟΥ,ΚΑΙΣΑΡΙΑΝΗΣ,ΒΥΡΩΝΑ
ΛΕΒΕΝΤΗ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΕΒΕΝΤΗ,ΚΟΛΩΝΑΚΙΟΥ,Δ'ΑΘΗΝΩΝ
ΛΕΒΕΝΤΗΓ.,ΑΝΩΛΙΟΣΙΩΝ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΕΒΗ(ΣΤΟΑ),ΑΘΗΝΩΝΜΟΝΑΣΤΗΡΑΚΙ,ΣΤ'ΑΘΗΝΩΝ
ΛΕΒΙΔΙΟΥ,ΑΓΦΑΝΟΥΡΙΟΥ,ΑΓΙΩΝΑΝΑΡΓΥΡΩΝ
ΛΕΒΙΔΙΟΥ,ΑΘΗΝΩΝΑΚΑΔΠΛΑΤΩΝΟΣ,Α'ΑΘΗΝΩΝ
ΛΕΒΙΔΙΟΥ,ΚΟΛΟΚΥΝΘΟΥΣ,Β'ΠΕΡΙΣΤΕΡΙΟΥ
ΛΕΒΙΔΙΟΥ,ΜΕΛΙΣΣΙΩΝ,ΑΜΑΡΟΥΣΙΟΥ
ΛΕΒΙΔΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ
ΛΕΒΙΔΟΥ,ΚΗΦΙΣΙΑΣ,ΚΗΦΙΣΙΑΣ
ΛΕΒΙΔΟΥ,ΜΟΣΧΑΤΟ,ΜΟΣΧΑΤΟΥ
ΛΕΒΙΔΟΥ,ΝΕΡΥΘΡΑΙΑΣ,ΚΗΦΙΣΙΑΣ
ΛΕΒΙΛΗ,ΠΑΤΗΣΙΩΝ,ΓΑΛΑΤΣΙΟΥ
ΛΕΓΑΚΗΑΝΑΣΤΑΣΙΟΥ,ΡΕΝΤΗ,ΜΟΣΧΑΤΟΥ
